,Unnamed: 0,CandidateId,CandidateNo,FirstName,LastName,PartyName,PartyNumber,Title,Votable,province_id,province_name,zone_number,PartyTerminated,Age,Occupation,HighestEducation,ImageFileId,SelfIntroduceFileId
7226,7226,c7741eca-8c96-46b0-b1c7-c08d8917cdc9,17,สมเกียรติ,อุปถัมภ์ชาติ,พลังปวงชนไทย,184,นาวาโท,True,20,ชลบุรี,8,False,66,ข้าราชการบำนาญ,ต่ำกว่าปริญญาตรี,5c5a5524fbcb5f19bca95523,5c5a55a8fbcb5f19bca95954
7227,7227,884c65c5-6e12-415a-8921-c6bb91ee14fb,18,แสนไพศาล,บูลย์พัชร,ไทยรุ่งเรือง,194,นาย,True,20,ชลบุรี,8,False,54,ค้าขาย,ต่ำกว่าปริญญาตรี,5c5a73e1fbcb5f19bcaa1420,5c5bd914fbcb5f16fc670190
7228,7228,70a415d8-7cbe-49c3-b176-8042e8d8e680,19,ดำรงชาติ,รอดชีวัน,ครูไทยเพื่อประชาชน,118,นาวาตรี,True,20,ชลบุรี,8,False,62,ข้าราชการทหารเรือ,ต่ำกว่าปริญญาตรี,5c5bda35fbcb5f16fc670988,5c5bdab3fbcb5f16fc670e7e
7229,7229,11a44ba9-44fe-4e5d-a4e3-b53e64f36360,20,ปิยวัฒน์,ศรีคำดี,พลังประชาธิปไตย,153,นาย,True,20,ชลบุรี,8,False,56,เชฟทำอาหารโรงแรม,ต่ำกว่าปริญญาตรี,5c5bdaf5fbcb5f16fc671193,5c5bdb6bfbcb5f16fc6714e7
7230,7230,4ad3eee1-839f-4a3b-ad34-efec3a457d9d,21,ศิรเศรษฐ์,อภิชัจหรรษกร,ไทยศรีวิไลย์,180,นาย,True,20,ชลบุรี,8,False,31,พนักงานบริษัทเอกชน,ปริญญาตรี,5c5bdcebfbcb5f16fc6721e8,5c5bdd61fbcb5f16fc6725bd
7231,7231,66b6c701-7338-4f7a-bcb0-c0b7417b37d5,22,ประกิจ,หมื่นศรี,พลังท้องถิ่นไท,124,นาย,True,20,ชลบุรี,8,False,51,รับจ้าง,ต่ำกว่าปริญญาตรี,5c5bde88fbcb5f16fc673026,5c5bdf0efbcb5f16fc673667
7232,7232,1724232a-abd1-4003-87bd-f1d755cf8753,23,กุลรัชฎา,วโรทัย,ประชาภิวัฒน์,172,นางสาว,True,20,ชลบุรี,8,False,45,พนักงานเอกชน,ปริญญาตรี,5c5d00dffbcb5f0fd8848a9e,5c5d0167fbcb5f0fd8848e0d
7233,7233,a972f7df-2451-4f17-b161-85aa07f74f4b,24,บุษยมาศ,โกเมฆ,พลเมืองไทย,173,นางสาว,True,20,ชลบุรี,8,False,48,แม่บ้าน,ปริญญาตรี,5c5d191ffbcb5f0fd8851215,5c5d1982fbcb5f0fd8851438
7234,7234,651fc451-9906-44ad-8700-8aaf5f292d29,25,ศิริลัคน์,คำศรี,ผึ้งหลวง,164,นาง,True,20,ชลบุรี,8,False,63,นักจัดรายการวิทยุธุรกิจชุมชน,ต่ำกว่าปริญญาตรี,5c5d2d56fbcb5f0fd885aa76,5c5d2dd0fbcb5f0fd885b143
7235,7235,19f258b9-32f2-4423-9153-96cbb330b724,26,สุพรวิเณศน์,พานเกล้า,ไทรักธรรม,144,นางสาว,True,20,ชลบุรี,8,False,35,พนักงานบริษัท,ต่ำกว่าปริญญาตรี,5c5d42ddfbcb5f0fd8866cba,5c5d4345fbcb5f0fd8867009
7236,7236,0b9b1548-fd7c-41d8-ac5d-b40e97cecd02,1,สุภาพ,ขุนศรี,ภูมิใจไทย,63,นาง,True,80,นครศรีธรรมราช,1,False,58,สมาชิกสภาองค์การบริหารส่วนจังหวัดนครศรีธรรมราช,ปริญญาตรี,5c57ddb7fbcb5f1eec0e0ee8,5c57ee8ffbcb5f1eec0e9558
7237,7237,4714451c-3060-4e0e-bcae-87093c1124d4,2,กรณ์,สาพรเจริญ,อนาคตใหม่,177,นาย,True,80,นครศรีธรรมราช,1,False,40,นักการเมืองท้องถิ่น,ปริญญาโท,5c57efdffbcb5f1eec0ea0af,5c57f62ffbcb5f1eec0ee15f
7238,7238,778ca4fe-f144-4ce7-af65-f70a4a0fa56e,3,นริศา,อดิเทพวรพันธุ์,ประชาธิปัตย์,1,นางสาว,True,80,นครศรีธรรมราช,1,False,53,นักการเมือง,ปริญญาตรี,5c57f6c8fbcb5f1eec0ee772,5c57faeffbcb5f1eec0f1485
7239,7239,c859ca27-c542-455a-a15c-0636c9b98191,4,นัฎฐ์ประชา,เกื้อสกุล,พลังท้องถิ่นไท,124,นาย,True,80,นครศรีธรรมราช,1,False,54,ธุรกิจส่วนตัว,ปริญญาโท,5c57fed8fbcb5f1eec0f4eba,5c580092fbcb5f1eec0f6281
7240,7240,cfbaf8e3-f6da-4248-9171-1a69356c81b6,5,ภิญโญ,ชูสุวรรณ์,เพื่อธรรม,98,นาย,True,80,นครศรีธรรมราช,1,False,62,ผู้จัดการ,ปริญญาตรี,5c5a6484fbcb5f19bca9d392,5c5a6638fbcb5f19bca9dfe0
7241,7241,68367652-999c-4647-92b2-e663a3167cda,6,พิมพ์ใจ,เมธีภัทรกุล,ประชานิยม,191,นาง,True,80,นครศรีธรรมราช,1,False,61,ข้าราชการบำนาญ,ปริญญาโท,5c580d2ffbcb5f1eec100b18,5c5d2b75fbcb5f0fd8859ab3
7242,7242,c40c0d7c-4719-4704-bf12-c15d82a140fc,7,สุพิชฌาย์,โอ่เรือง,รักษ์ผืนป่าประเทศไทย,133,นาง,True,80,นครศรีธรรมราช,1,False,40,ตัวแทนประกันชีวิต,ปริญญาตรี,5c5811ecfbcb5f1eec103e4b,5c5813d0fbcb5f1eec10502f
7243,7243,2f4d5cb4-38f9-4d58-990c-16e06260e29c,8,พิเชฐ,กวีวงศ์ประวัติ,ไทยรักษาชาติ,77,นาย,True,80,นครศรีธรรมราช,1,True,54,นักการเมืองท้องถิ่น,ปริญญาตรี,5c5816c1fbcb5f1eec106635,5c5817ecfbcb5f1eec10708e
7244,7244,d7be15e6-0c89-4418-970c-f9dfd108c6cf,9,รงค์,บุญสวยขวัญ,พลังประชารัฐ,192,นาย,True,80,นครศรีธรรมราช,1,False,58,อาจารย์มหาวิทยาลัย,ปริญญาเอก,5c581af9fbcb5f1eec10825b,5c581c9afbcb5f1eec10886b
7245,7245,cefec938-7767-4d65-be04-c02551d48be0,10,รุ่งวิทย์,มีภพ,ชาติพัฒนา,45,จ่าสิบเอก,True,80,นครศรีธรรมราช,1,False,57,ข้าราชการบำนาญ,ต่ำกว่าปริญญาตรี,5c581f7efbcb5f1eec10972c,5c582068fbcb5f1eec109b75
7246,7246,a7db7c23-e5a6-4065-8772-4ccc74d95ae4,11,วิโรจน์,พรหมสุด,ชาติไทยพัฒนา,55,นาย,True,80,นครศรีธรรมราช,1,False,43,อาจารย์มหาวิทยาลัย,ปริญญาเอก,5c5823a6fbcb5f1eec10a809,5c5824d0fbcb5f1eec10adea
7247,7247,c581b6e1-9555-4168-b0e4-140a2fc0ef39,12,รัชดา,สังข์กรด,คลองไทย,189,นางสาว,True,80,นครศรีธรรมราช,1,False,47,รับจ้าง,ปริญญาตรี,5c58293ffbcb5f1eec10baf4,5c582b6efbcb5f1eec10c0e3
7248,7248,a73490f1-ba98-414d-88ff-e84e230765ae,13,พิตรธนวัตร,สุวรรณวัฒน์,รวมใจไทย,174,นาย,True,80,นครศรีธรรมราช,1,False,56,นักธุรกิจ,ปริญญาตรี,5c582d36fbcb5f1eec10c4c4,5c591271fbcb5f1d8814bbce
7249,7249,e2137834-0f1b-4a4c-9479-13f976f1853a,14,สาคร,ศรีไกรทัย,เสรีรวมไทย,145,นาย,True,80,นครศรีธรรมราช,1,False,58,นักจัดรายการวิทยุ,ต่ำกว่าปริญญาตรี,5c582e55fbcb5f1eec10c6d7,5c58fa85fbcb5f1d881389ef
7250,7250,b66d78fd-b97d-49ed-916d-e358cc559c27,15,ประเสริฐ,ลิมปนัดดา,ประชาธรรมไทย,190,นาย,True,80,นครศรีธรรมราช,1,False,68,พนักงานรัฐวิสาหกิจ,ปริญญาตรี,5c582f74fbcb5f1eec10c8d8,5c58ff0dfbcb5f1d8813b4b8
7251,7251,3a180505-a4e2-41e5-91fa-609f1d9c9bb1,16,สัญญา,ฉายาวิก,กรีน,206,ว่าที่ร้อยตรี,True,80,นครศรีธรรมราช,1,False,44,ธุรกิจส่วนตัว,ปริญญาตรี,5c5830e0fbcb5f1eec10cc3b,5c591efcfbcb5f1d88152aea
7252,7252,20aa3142-823e-4f06-8e97-4ebc44349491,17,ดวงจันทร์,เพรสคอทท์,เพื่อชาติ,149,นาง,True,80,นครศรีธรรมราช,1,False,63,ข้าราชการบำนาญ,ปริญญาตรี,5c583215fbcb5f1eec10cdcf,5c590b1dfbcb5f1d88145235
7253,7253,ef397019-c2dc-45f7-a3f2-aeb9a9dc8d82,18,บุญฤกษ์,ณ นคร,ประชาภิวัฒน์,172,นาย,True,80,นครศรีธรรมราช,1,False,48,ลูกจ้าง,ปริญญาตรี,5c583356fbcb5f1eec10cf95,5c591068fbcb5f1d88149fe7
7254,7254,fb9b0dfa-83b9-4b20-94d2-7b8fa35213de,19,จิรชัย,เชาวลิต,ประชาชาติ,187,นาย,True,80,นครศรีธรรมราช,1,False,62,นักพัฒนาชุมชน,ปริญญาโท,5c58347bfbcb5f1eec10cff6,5c591689fbcb5f1d8814ebe4
7255,7255,7a5e55dd-40e3-4768-928b-2bdbaf485d27,20,จรูญ,วัชรกาฬ,ประชาธิปไตยใหม่,109,นาย,True,80,นครศรีธรรมราช,1,False,61,เกษตรกร,ต่ำกว่าปริญญาตรี,5c58f6cefbcb5f1d8813622a,5c591c0cfbcb5f1d88151716
7256,7256,4b3aa954-0221-4d3d-98d0-c37e8dc53a8d,21,ณรงค์,สุขเกษม,ประชาชนปฏิรูป,176,นาย,True,80,นครศรีธรรมราช,1,False,43,พ่อครัวร้านอาคาร,ปริญญาตรี,5c592aeafbcb5f1d8815b04a,5c593b7dfbcb5f1d88169f86
7257,7257,ccc60581-992a-4511-8b2d-35bc4c9f15f3,22,ทิมาภรณ์,ชัยชนะ,ภราดรภาพ,154,นาง,True,80,นครศรีธรรมราช,1,False,48,ตัวแทนประกันชีวิต,ต่ำกว่าปริญญาตรี,5c593124fbcb5f1d88160e7b,5c594a47fbcb5f1d8817698f
7258,7258,73aef806-3cad-460e-83ef-6e3c3df5c681,23,ณัฐวีร์,ภูมี,แผ่นดินธรรม,188,นาย,True,80,นครศรีธรรมราช,1,False,55,ทำสวน,ปริญญาตรี,5c5a8202fbcb5f19bcaa753a,5c5a861bfbcb5f19bcaa9547
7259,7259,737033f5-03af-424e-9dfe-67e6e06dd11d,24,ธกร,สุวรรณไชย,ไทยศรีวิไลย์,180,นาย,True,80,นครศรีธรรมราช,1,False,40,พนักงานบริษัท,ปริญญาตรี,5c5a8e53fbcb5f19bcaad042,5c5a909efbcb5f19bcaae1fb
7260,7260,00c1f5ff-3aa8-40cf-be30-f59edaf92a97,25,เกศรา,เลขมาศ,ครูไทยเพื่อประชาชน,118,นางสาว,True,80,นครศรีธรรมราช,1,False,51,เกษตร,ต่ำกว่าปริญญาตรี,5c5b948ffbcb5f16fc654170,5c5b96f4fbcb5f16fc654b41
7261,7261,325cb10b-3cdd-4ad7-acc1-7e57ad481945,26,ฐิติรัตน์,ภูชงค์,พลังไทยรักไทย,185,นาง,True,80,นครศรีธรรมราช,1,False,53,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,5c5bb7cefbcb5f16fc6637cd,5c5bb904fbcb5f16fc663fc3
7262,7262,566a1bbe-b28e-4d94-b11a-204e7e41c1a3,27,กฤษฎา,เดชสุวรรณรัศมี,เศรษฐกิจใหม่,193,นาย,True,80,นครศรีธรรมราช,1,False,60,พนักงานรัฐวิสาหกิจ,ปริญญาตรี,5c5bd0c9fbcb5f16fc66c0e7,5c5bd322fbcb5f16fc66d3cf
7263,7263,b1b6907c-127c-45fa-a9ec-e46777461154,28,ครรชิต,เอียดแก้ว,ถิ่นกาขาวชาววิไล,129,นาย,True,80,นครศรีธรรมราช,1,False,29,พนักงานบริษัท,ปริญญาตรี,5c5bdb80fbcb5f16fc6715c9,5c5bdce2fbcb5f16fc67215b
7264,7264,da3333c0-f6c1-46e9-97f5-1a3029762805,29,ขวัญเดือน,สุบรรณ์,พลังสังคม,198,นางสาว,True,80,นครศรีธรรมราช,1,False,47,ธุรกิจส่วนตัว,ปริญญาโท,5c5ce894fbcb5f16fc68c07e,5c5cee91fbcb5f16fc68e31a
7265,7265,36db53e3-4efd-4c24-bf87-12b736450d02,30,สายัณห์,เจียมสวัสดิ์,พลังปวงชนไทย,184,นาย,True,80,นครศรีธรรมราช,1,False,58,รับราชการครู,ปริญญาเอก,5c5cfb3afbcb5f0fd8845a88,5c5cfde8fbcb5f0fd8846ec5
7266,7266,517c1864-8597-4e13-a880-c491c3bdb207,31,พิมพา,ขุนทองจันทร์,ทางเลือกใหม่,170,นางสาว,True,80,นครศรีธรรมราช,1,False,44,พนักงานทำความสะอาด,ต่ำกว่าปริญญาตรี,5c5d0392fbcb5f0fd884a162,5c5d05d9fbcb5f0fd884b3d6
7267,7267,69db0eea-98ec-4a3b-b39b-b3e6fecdd203,32,จำเนียร,วิบูลย์ศิลป์,รวมพลังประชาชาติไทย,181,นาย,True,80,นครศรีธรรมราช,1,False,60,นักกฎหมาย,ปริญญาตรี,5c5d0cfffbcb5f0fd884dfbc,5c5d0e7cfbcb5f0fd884ea16
7268,7268,1dd00ee8-218d-44ed-a92d-169d6ba6ba70,33,อญาภรณ์,พรหมแก้ว,ผึ้งหลวง,164,นาง,True,80,นครศรีธรรมราช,1,False,58,ธุรกิจส่วนตัว,ปริญญาโท,5c5d23f6fbcb5f0fd8855d7b,5c5d25ddfbcb5f0fd8856c71
7269,7269,8980fbcd-a709-48a1-ad70-de66048bd0a3,34,ดารุณี,ฉัตรรุ่งเรืองสุข,พลังศรัทธา,201,นาง,True,80,นครศรีธรรมราช,1,False,58,ค้าขาย,ต่ำกว่าปริญญาตรี,5c5d3059fbcb5f0fd885c47b,5c5d32eafbcb5f0fd885da39
7270,7270,1ce644ee-37af-4d81-9f7f-9636ce4b4a24,35,สุพจน์,สมนึก,พลังชาติไทย,186,นาย,True,80,นครศรีธรรมราช,1,False,49,ข้าราชการกระทรวงกลาโหม (กองทัพเรือ),ปริญญาตรี,5c5d39dafbcb5f0fd8860faa,5c5d3ba1fbcb5f0fd8861f8b
7271,7271,de0ed3ce-0409-4604-a2ee-fe609a2481b5,36,กริตยา,แสงสุริยันต์,ภูมิพลังเกษตรกรไทย,197,นาง,True,80,นครศรีธรรมราช,1,False,65,ข้าราชการบำนาญศาลยุติธรรม,ปริญญาโท,5c5d3e98fbcb5f0fd8863e47,5c5d3fb0fbcb5f0fd8864955
7272,7272,3044c557-bd4b-4fda-bddc-32047b0f9225,37,อัจฉรา,ราชมณี,ไทรักธรรม,144,นาง,True,80,นครศรีธรรมราช,1,False,61,เจ้าหน้าที่ธนาคาร,ต่ำกว่าปริญญาตรี,5c5d4ad0fbcb5f0fd886c5b0,5c5d4c34fbcb5f0fd886d5cb
7273,7273,9ab3bf23-1dde-4a21-a6bd-002d60450689,1,วันฤทธิ์,นาไร,เพื่อแผ่นดิน,41,นาย,False,80,นครศรีธรรมราช,2,False,58,เกษตรกรรม,ต่ำกว่าปริญญาตรี,5c57f429fbcb5f1eec0ec9db,5c57f54bfbcb5f1eec0ed61d
7274,7274,68f1a690-eea0-4d7f-992b-55ff3e59cff0,2,สมปอง,จันทร์ศรี,รักษ์ผืนป่าประเทศไทย,133,นาย,True,80,นครศรีธรรมราช,2,False,44,เกษตรกร,ต่ำกว่าปริญญาตรี,5c57f712fbcb5f1eec0ee974,5c57f7cefbcb5f1eec0ef159
7275,7275,71d674de-a21a-4ed2-9302-5ab6c5f84c33,3,มณี,เหมทานนท์,ชาติไทยพัฒนา,55,นาย,True,80,นครศรีธรรมราช,2,False,64,ข้าราชการพลเรือนในสถาบันอุดมศึกษา,ปริญญาเอก,5c57fe1cfbcb5f1eec0f4346,5c57ffb7fbcb5f1eec0f5888
7276,7276,4d199f54-9911-4633-bc8b-5e07acab65ab,4,ชัยยุทธ,ขวัญเกื้อ,เพื่อชาติ,149,นาย,True,80,นครศรีธรรมราช,2,False,40,นักจัดรายการวิทยุ,ต่ำกว่าปริญญาตรี,5c580765fbcb5f1eec0fc6b8,5c5d6aa0fbcb5f0fd887ee48
7277,7277,1b13dd0a-2b44-479c-bf9f-cc1795b65f9a,5,ภิญโญ,เพชรแก้ว,รวมพลังประชาชาติไทย,181,นาย,False,80,นครศรีธรรมราช,2,False,63,ข้าราชการบำนาญ,ปริญญาตรี,5c580c57fbcb5f1eec10024b,5c580cf4fbcb5f1eec1008d6
7278,7278,f5dcb31b-9eec-42b3-a89f-24ec18a1f9f4,6,ทวิวัส,เหลี่ยมดี,อนาคตใหม่,177,นาย,True,80,นครศรีธรรมราช,2,False,55,เกษตรกร,ปริญญาตรี,5c581265fbcb5f1eec1042f4,5c5812dbfbcb5f1eec10478e
7279,7279,82d15582-fb7a-4f69-992e-c7770c3ee592,7,รวีภัทร์,จิรศักดิ์วัฒนา,ไทยรักษาชาติ,77,นาย,True,80,นครศรีธรรมราช,2,True,32,กรรมการบริษัท ธนันดรครีเอชั่น จำกัด,ปริญญาตรี,5c5817f9fbcb5f1eec1070d9,5c581880fbcb5f1eec1074a0
7280,7280,9ce7466d-4cb6-428a-9feb-2264590fc142,8,สัณหพจน์,สุขศรีเมือง,พลังประชารัฐ,192,นาย,True,80,นครศรีธรรมราช,2,False,45,นักธุรกิจ,ปริญญาโท,5c581caffbcb5f1eec108930,5c581d2bfbcb5f1eec108bc6
7281,7281,643dc863-e8b4-44fd-bce1-b1da33796301,9,รุ่งทิพย์,บุญญา,ประชาธรรมไทย,190,นางสาว,True,80,นครศรีธรรมราช,2,False,30,ธุรกิจส่วนตัว,ปริญญาตรี,5c581f9cfbcb5f1eec10976d,5c582124fbcb5f1eec109ead
7282,7282,8d8cc986-8dae-4022-8628-e4117f43c565,10,นิคม,หนูแสง,ประชาธิปไตยใหม่,109,นาย,True,80,นครศรีธรรมราช,2,False,53,ทำสวน,ต่ำกว่าปริญญาตรี,5c582393fbcb5f1eec10a7de,5c5823f9fbcb5f1eec10a9b4
7283,7283,29cfed67-354f-4878-8e8c-3d5a9c3da058,11,สุจินต์,รังสิมันตุชาติ,พลังท้องถิ่นไท,124,นาย,True,80,นครศรีธรรมราช,2,False,62,"กำนัน,รับจ้างทั่วไปช่างไฟฟ้าอิเล็คโทรนิค",ปริญญาตรี,5c5826effbcb5f1eec10b370,5c58279efbcb5f1eec10b65f
7284,7284,60120735-3c1e-4be7-af85-32d0a5103e58,12,ปฏิพน,ชนะณรงค์,ประชาภิวัฒน์,172,นาย,True,80,นครศรีธรรมราช,2,False,37,เกษตรกร,ปริญญาตรี,5c582abcfbcb5f1eec10befa,5c582b75fbcb5f1eec10c127
7285,7285,cf13798c-ca33-4318-bf4c-81ff0043ad69,13,รวิสรา,ทิศนุ่น,ภูมิใจไทย,63,นางสาว,True,80,นครศรีธรรมราช,2,False,32,กรรมการผู้จัดการ บจก.โรงแรมซี.เค รีสอร์ท,ปริญญาเอก,5c582fe2fbcb5f1eec10c96e,5c58305ffbcb5f1eec10ca6c
7286,7286,65b3a14b-9d13-4fdc-bbad-11c1912be113,14,รัชนีวรรณ,อินทร์สุวรรณ,เพื่อธรรม,98,นาง,True,80,นครศรีธรรมราช,2,False,55,ธุรกิจส่วนตัว,ปริญญาโท,5c5831a8fbcb5f1eec10cd84,5c58e4b3fbcb5f1d8812e249
7287,7287,66915be3-1c1f-4905-bbb0-7e18ef021e51,15,วิทยา,แก้วภราดัย,ประชาธิปัตย์,1,นาย,True,80,นครศรีธรรมราช,2,False,64,นักการเมือง,ปริญญาตรี,5c5831e3fbcb5f1eec10cdb6,5c58f558fbcb5f1d881351ec
7288,7288,1ba41ce4-614a-482d-8df8-1ef7d7c5c22a,16,ฐปกรณ์,มีล่อง,กรีน,206,นาย,True,80,นครศรีธรรมราช,2,False,54,ศิลปินนักร้องลูกทุ่ง,ปริญญาตรี,5c583285fbcb5f1eec10ce94,5c58faeafbcb5f1d88138c6c
7289,7289,b1824e5d-a2b3-479f-997f-511a51e5e5ce,17,วีระพงศ์,หนูเขียว,ชาติพัฒนา,45,ดาบตำรวจ,True,80,นครศรีธรรมราช,2,False,63,ข้าราชการบำนาญ,ต่ำกว่าปริญญาตรี,5c583392fbcb5f1eec10cfa6,5c590591fbcb5f1d881405dc
7290,7290,27aae782-0aca-4fb4-b1b0-0070b107847f,18,ธีรวุฒิ,ยุติธรรม,คลองไทย,189,นาย,True,80,นครศรีธรรมราช,2,False,41,"ธุรกิจส่วนตัว,อาจารย์สถาบันเอกชน",ปริญญาโท,5c58345ffbcb5f1eec10cfdb,5c590c3bfbcb5f1d8814634d
7291,7291,90378720-ed47-4afe-866e-b9fe635721d6,19,ดุสิต,ไทรทอง,ประชาชาติ,187,นาย,True,80,นครศรีธรรมราช,2,False,54,ธุรกิจส่วนตัว,ปริญญาตรี,5c583543fbcb5f1eec10d05e,5c5917dbfbcb5f1d8814f51d
7292,7292,7d04494b-70d2-44a3-93b1-f6d512f88547,20,ชนิตร์นันท์,แก้วพะเนิน,ประชานิยม,191,นาง,True,80,นครศรีธรรมราช,2,False,57,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,5c58365efbcb5f1eec10d19d,5c5d6e15fbcb5f0fd887fe4d
7293,7293,26e14bf0-3d3d-401e-a436-3f95d9673ecb,21,พยอม,ศรีวิทยารัตน์,ประชาชนปฏิรูป,176,นาย,True,80,นครศรีธรรมราช,2,False,73,ข้าราชการบำนาญ,ปริญญาตรี,5c58376efbcb5f1eec10d262,5c591d3dfbcb5f1d88152096
7294,7294,b9eccd4a-668c-4e49-8281-f664ee3e8cb8,22,ธีร์วศิษฐ์,บัวจันทร์,ไทยรุ่งเรือง,194,นาย,True,80,นครศรีธรรมราช,2,False,52, ทำงานอิสระ,ปริญญาตรี,5c593c1efbcb5f1d8816a56d,5c593e50fbcb5f1d8816c332
7295,7295,07fb0a85-a054-4943-85af-a4f37729a482,23,อนุวัฒน์,ทองเอียด,พลังไทยรักไทย,185,นาย,True,80,นครศรีธรรมราช,2,False,33,ธุรกิจส่วนตัว,ปริญญาตรี,5c593e92fbcb5f1d8816c6f8,5c5a9e33fbcb5f19bcab3df0
7296,7296,56417418-6df4-4d3c-82fb-25a5ae38ed00,24,ณัฐวิทย์,ส่งแสง,เสรีรวมไทย,145,นาย,True,80,นครศรีธรรมราช,2,False,44,ธุรกิจอาหารปรุงสำเร็จรูป,ปริญญาตรี,5c594185fbcb5f1d8816f107,5c5944aefbcb5f1d8817197e
7297,7297,92092e38-3cf3-415a-a106-6b25cfc2013d,25,โชติศักดิ์,นาคคง,พลเมืองไทย,173,นาย,True,80,นครศรีธรรมราช,2,False,39,ทนายความ,ปริญญาโท,5c594504fbcb5f1d88171e8f,5c594672fbcb5f1d881733ac
7298,7298,d060f7c5-c9d0-4f3b-b601-f4fa284acfcc,26,บุญเลิศ,หนูคูขุด,ภราดรภาพ,154,นาย,True,80,นครศรีธรรมราช,2,False,49,รับจ้างทั่วไป,ปริญญาโท,5c5946c0fbcb5f1d88173936,5c5948c9fbcb5f1d88175648
7299,7299,f0b7e561-892d-4c90-aeb8-18cdb5530474,27,อารี,บุญเครือ,ไทยศรีวิไลย์,180,นางสาว,True,80,นครศรีธรรมราช,2,False,39,ครูอัตราจ้าง,ปริญญาตรี,5c5a8ff8fbcb5f19bcaadaec,5c5d6bbefbcb5f0fd887f616
7300,7300,5db97f3e-4c11-42ba-a720-1e21c86d8fd8,28,ดลรอหมาน,สุริยะ,ถิ่นกาขาวชาววิไล,129,นาย,True,80,นครศรีธรรมราช,2,False,48,ค้าขาย,ปริญญาตรี,5c5a90affbcb5f19bcaae324,5c5d6adcfbcb5f0fd887ef8e
7301,7301,3184d6a7-7837-4da0-ba22-e57baaa97bed,29,สิทธิพงศ์,ชูวงค์,สังคมประชาธิปไตยไทย,76,นาย,True,80,นครศรีธรรมราช,2,False,38,ประธานสหภาพแรงงาน,ปริญญาตรี,5c5a975ffbcb5f19bcab0e13,5c5d6b83fbcb5f0fd887f404
7302,7302,254416d0-8a98-4e03-997f-8d42a7aac033,30,วรัณญา,มีเดชา,ครูไทยเพื่อประชาชน,118,นางสาว,True,80,นครศรีธรรมราช,2,False,57,ธุรกิจ มัลติ - เลเวล,ปริญญาโท,5c5b9252fbcb5f16fc653713,5c5d6b49fbcb5f0fd887f339
7303,7303,8b41fdb3-4012-46c1-8203-3d51acf24f56,31,สมมาตร,สนทมิโน,เศรษฐกิจใหม่,193,นาย,True,80,นครศรีธรรมราช,2,False,63,ข้าราชการบำนาญ,ปริญญาเอก,5c5b9ea3fbcb5f16fc657502,5c5ba964fbcb5f16fc65c2af
7304,7304,dec6455a-bf2b-4f93-9880-44a64244e0d4,32,จิรพรรณ,แซ่อุ่ย,กลาง,203,นางสาว,True,80,นครศรีธรรมราช,2,False,25,บอดี้การ์ด,ต่ำกว่าปริญญาตรี,5c5ba9fffbcb5f16fc65c63d,5c5bab97fbcb5f16fc65d12f
7305,7305,0dae80d6-8b6c-4348-8cec-ec0e623f488d,33,จันทร์เพ็ญ,เกลี้ยงทอง,ทางเลือกใหม่,170,นาง,True,80,นครศรีธรรมราช,2,False,47,ธุรกิจส่วนตัว,ปริญญาตรี,5c5bc774fbcb5f16fc66842e,5c5bca17fbcb5f16fc6693fc
7306,7306,f123518d-35d6-494f-8660-221fb4fd29de,34,อนันต์,หงส์ทอง,แผ่นดินธรรม,188,นาย,True,80,นครศรีธรรมราช,2,False,47,ทนายความ,ปริญญาตรี,5c5bd99efbcb5f16fc670581,5c5bdabffbcb5f16fc670fed
7307,7307,8393d1fc-5647-4ff1-8946-c0b7bdf32951,35,สราวุธ,สุขสวัสดิ์,มหาชน,4,ว่าที่ร้อยตรี,True,80,นครศรีธรรมราช,2,False,26,ธุรกิจส่วนตัว,ปริญญาตรี,5c5bf510fbcb5f16fc67f004,5c5bf755fbcb5f16fc67fe7d
7308,7308,e576f584-21d9-4300-aff2-1bfe518b00f8,36,วิทย์,แซ่ลิ่ม,พลังสังคม,198,นาย,True,80,นครศรีธรรมราช,2,False,57,เกษตรกร,ต่ำกว่าปริญญาตรี,5c5ce885fbcb5f16fc68bfbe,5c5ce92afbcb5f16fc68c444
7309,7309,42f9e076-8f4e-4d66-b379-fe5e0722e191,37,ไพศาล,ช่วยอุปการ,พลังปวงชนไทย,184,นาย,True,80,นครศรีธรรมราช,2,False,55,ธุรกิจส่วนตัว(รับเหมาติดตั้งมิเตอร์),ต่ำกว่าปริญญาตรี,5c5ceef4fbcb5f16fc68e591,5c5cf17bfbcb5f16fc68f584
7310,7310,a4b27aa5-0d86-42cf-afee-34feef587cbd,38,ชุมพล,ปานนาค,พลังสหกรณ์,122,นาย,True,80,นครศรีธรรมราช,2,False,73,ข้าราชการบำนาญ,ต่ำกว่าปริญญาตรี,5c5cf901fbcb5f0fd88446d1,5c5cf9abfbcb5f0fd8844d2d
7311,7311,c82a1162-6af0-4527-b2fa-b9365ee34db4,39,ธรรมราช,นาคมาศ,พลังชาติไทย,186,นาย,True,80,นครศรีธรรมราช,2,False,42,ทนายความ,ปริญญาตรี,5c5d38defbcb5f0fd8860965,5c5d3a84fbcb5f0fd886155e
